evap,temp,albedo,precipitation,pressure,u800,u200,v200,v800
77.91975,-40.18851,77.91975,-40.18851,77.91975,-40.18851,-40.18851,-40.18851,-40.18851
56.63204,-40.0011,56.63204,-40.0011,56.63204,-40.0011,-40.0011,-40.0011,-40.0011
55.287685,-38.541615,55.287685,-38.541615,55.287685,-38.541615,-38.541615,-38.541615,-38.541615
86.068245,-38.269978,86.068245,-38.269978,86.068245,-38.269978,-38.269978,-38.269978,-38.269978
96.22982,-40.2425,96.22982,-40.2425,96.22982,-40.2425,-40.2425,-40.2425,-40.2425
88.26453,-39.371475,88.26453,-39.371475,88.26453,-39.371475,-39.371475,-39.371475,-39.371475
100.982925,-38.503635,100.982925,-38.503635,100.982925,-38.503635,-38.503635,-38.503635,-38.503635
59.553448,-41.416447,59.553448,-41.416447,59.553448,-41.416447,-41.416447,-41.416447,-41.416447
58.36463,-40.122337,58.36463,-40.122337,58.36463,-40.122337,-40.122337,-40.122337,-40.122337
63.382072,-41.967308,63.382072,-41.967308,63.382072,-41.967308,-41.967308,-41.967308,-41.967308
85.44138,-38.674908,85.44138,-38.674908,85.44138,-38.674908,-38.674908,-38.674908,-38.674908
93.316826,-40.99314,93.316826,-40.99314,93.316826,-40.99314,-40.99314,-40.99314,-40.99314
65.78933,-41.272015,65.78933,-41.272015,65.78933,-41.272015,-41.272015,-41.272015,-41.272015
67.48777,-40.71578,67.48777,-40.71578,67.48777,-40.71578,-40.71578,-40.71578,-40.71578
69.568306,-39.59493,69.568306,-39.59493,69.568306,-39.59493,-39.59493,-39.59493,-39.59493
62.231674,-39.793465,62.231674,-39.793465,62.231674,-39.793465,-39.793465,-39.793465,-39.793465
58.612896,-40.292118,58.612896,-40.292118,58.612896,-40.292118,-40.292118,-40.292118,-40.292118
82.86015,-39.996384,82.86015,-39.996384,82.86015,-39.996384,-39.996384,-39.996384,-39.996384
79.3761,-39.940704,79.3761,-39.940704,79.3761,-39.940704,-39.940704,-39.940704,-39.940704
83.81641,-39.36372,83.81641,-39.36372,83.81641,-39.36372,-39.36372,-39.36372,-39.36372
67.25009,-40.555702,67.25009,-40.555702,67.25009,-40.555702,-40.555702,-40.555702,-40.555702
70.708885,-38.781933,70.708885,-38.781933,70.708885,-38.781933,-38.781933,-38.781933,-38.781933
47.630714,-40.79242,47.630714,-40.79242,47.630714,-40.79242,-40.79242,-40.79242,-40.79242
91.11764,-40.206127,91.11764,-40.206127,91.11764,-40.206127,-40.206127,-40.206127,-40.206127
77.412346,-41.182404,77.412346,-41.182404,77.412346,-41.182404,-41.182404,-41.182404,-41.182404
88.58212,-39.031834,88.58212,-39.031834,88.58212,-39.031834,-39.031834,-39.031834,-39.031834
68.36754,-40.234764,68.36754,-40.234764,68.36754,-40.234764,-40.234764,-40.234764,-40.234764
52.546265,-37.867252,52.546265,-37.867252,52.546265,-37.867252,-37.867252,-37.867252,-37.867252
58.274746,-39.91052,58.274746,-39.91052,58.274746,-39.91052,-39.91052,-39.91052,-39.91052
95.556244,-39.258755,95.556244,-39.258755,95.556244,-39.258755,-39.258755,-39.258755,-39.258755
87.17404,-38.367268,87.17404,-38.367268,87.17404,-38.367268,-38.367268,-38.367268,-38.367268
84.03225,-39.189533,84.03225,-39.189533,84.03225,-39.189533,-39.189533,-39.189533,-39.189533
87.07823,-39.86389,87.07823,-39.86389,87.07823,-39.86389,-39.86389,-39.86389,-39.86389
84.879845,-38.873653,84.879845,-38.873653,84.879845,-38.873653,-38.873653,-38.873653,-38.873653
89.77627,-40.512505,89.77627,-40.512505,89.77627,-40.512505,-40.512505,-40.512505,-40.512505
59.685112,-39.518257,59.685112,-39.518257,59.685112,-39.518257,-39.518257,-39.518257,-39.518257
93.40466,-37.96715,93.40466,-37.96715,93.40466,-37.96715,-37.96715,-37.96715,-37.96715
62.04341,-39.827126,62.04341,-39.827126,62.04341,-39.827126,-39.827126,-39.827126,-39.827126
66.58442,-38.7134,66.58442,-38.7134,66.58442,-38.7134,-38.7134,-38.7134,-38.7134
74.129616,-41.667763,74.129616,-41.667763,74.129616,-41.667763,-41.667763,-41.667763,-41.667763
79.43141,-38.192593,79.43141,-38.192593,79.43141,-38.192593,-38.192593,-38.192593,-38.192593
87.294846,-38.917843,87.294846,-38.917843,87.294846,-38.917843,-38.917843,-38.917843,-38.917843
76.544235,-39.489624,76.544235,-39.489624,76.544235,-39.489624,-39.489624,-39.489624,-39.489624
79.55503,-39.998043,79.55503,-39.998043,79.55503,-39.998043,-39.998043,-39.998043,-39.998043
58.5688,-40.486492,58.5688,-40.486492,58.5688,-40.486492,-40.486492,-40.486492,-40.486492
63.978306,-40.81657,63.978306,-40.81657,63.978306,-40.81657,-40.81657,-40.81657,-40.81657
73.18466,-38.497482,73.18466,-38.497482,73.18466,-38.497482,-38.497482,-38.497482,-38.497482
56.52307,-39.304234,56.52307,-39.304234,56.52307,-39.304234,-39.304234,-39.304234,-39.304234
80.63709,-40.60047,80.63709,-40.60047,80.63709,-40.60047,-40.60047,-40.60047,-40.60047
71.85635,-41.16776,71.85635,-41.16776,71.85635,-41.16776,-41.16776,-41.16776,-41.16776
78.05559,-41.2072,78.05559,-41.2072,78.05559,-41.2072,-41.2072,-41.2072,-41.2072
77.48052,-39.687843,77.48052,-39.687843,77.48052,-39.687843,-39.687843,-39.687843,-39.687843
57.223286,-40.70298,57.223286,-40.70298,57.223286,-40.70298,-40.70298,-40.70298,-40.70298
103.11791,-37.73541,103.11791,-37.73541,103.11791,-37.73541,-37.73541,-37.73541,-37.73541
71.33738,-39.085224,71.33738,-39.085224,71.33738,-39.085224,-39.085224,-39.085224,-39.085224
96.23572,-38.041435,96.23572,-38.041435,96.23572,-38.041435,-38.041435,-38.041435,-38.041435
70.221855,-39.109158,70.221855,-39.109158,70.221855,-39.109158,-39.109158,-39.109158,-39.109158
96.385056,-40.377636,96.385056,-40.377636,96.385056,-40.377636,-40.377636,-40.377636,-40.377636
89.21431,-38.751755,89.21431,-38.751755,89.21431,-38.751755,-38.751755,-38.751755,-38.751755
71.5175,-40.922173,71.5175,-40.922173,71.5175,-40.922173,-40.922173,-40.922173,-40.922173
101.45237,-40.555244,101.45237,-40.555244,101.45237,-40.555244,-40.555244,-40.555244,-40.555244
66.54206,-39.03669,66.54206,-39.03669,66.54206,-39.03669,-39.03669,-39.03669,-39.03669
96.93532,-39.51414,96.93532,-39.51414,96.93532,-39.51414,-39.51414,-39.51414,-39.51414
69.37503,-38.936165,69.37503,-38.936165,69.37503,-38.936165,-38.936165,-38.936165,-38.936165
90.53535,-39.599102,90.53535,-39.599102,90.53535,-39.599102,-39.599102,-39.599102,-39.599102
83.7086,-39.8887,83.7086,-39.8887,83.7086,-39.8887,-39.8887,-39.8887,-39.8887
62.891407,-40.599865,62.891407,-40.599865,62.891407,-40.599865,-40.599865,-40.599865,-40.599865
83.49208,-38.004757,83.49208,-38.004757,83.49208,-38.004757,-38.004757,-38.004757,-38.004757
87.94566,-38.388306,87.94566,-38.388306,87.94566,-38.388306,-38.388306,-38.388306,-38.388306
84.699066,-38.760353,84.699066,-38.760353,84.699066,-38.760353,-38.760353,-38.760353,-38.760353
125.825386,-40.261547,125.825386,-40.261547,125.825386,-40.261547,-40.261547,-40.261547,-40.261547
73.4769,-38.32546,73.4769,-38.32546,73.4769,-38.32546,-38.32546,-38.32546,-38.32546
58.080063,-39.42942,58.080063,-39.42942,58.080063,-39.42942,-39.42942,-39.42942,-39.42942
86.45297,-39.141903,86.45297,-39.141903,86.45297,-39.141903,-39.141903,-39.141903,-39.141903
87.087616,-37.617798,87.087616,-37.617798,87.087616,-37.617798,-37.617798,-37.617798,-37.617798
84.837776,-39.45773,84.837776,-39.45773,84.837776,-39.45773,-39.45773,-39.45773,-39.45773
83.19527,-38.94343,83.19527,-38.94343,83.19527,-38.94343,-38.94343,-38.94343,-38.94343
84.75817,-39.95307,84.75817,-39.95307,84.75817,-39.95307,-39.95307,-39.95307,-39.95307
79.22872,-40.50102,79.22872,-40.50102,79.22872,-40.50102,-40.50102,-40.50102,-40.50102
85.81274,-40.21499,85.81274,-40.21499,85.81274,-40.21499,-40.21499,-40.21499,-40.21499
82.53745,-40.07173,82.53745,-40.07173,82.53745,-40.07173,-40.07173,-40.07173,-40.07173
86.818954,-39.39044,86.818954,-39.39044,86.818954,-39.39044,-39.39044,-39.39044,-39.39044
74.47589,-39.914654,74.47589,-39.914654,74.47589,-39.914654,-39.914654,-39.914654,-39.914654
77.971924,-40.123947,77.971924,-40.123947,77.971924,-40.123947,-40.123947,-40.123947,-40.123947
98.26915,-38.1122,98.26915,-38.1122,98.26915,-38.1122,-38.1122,-38.1122,-38.1122
60.64704,-39.131733,60.64704,-39.131733,60.64704,-39.131733,-39.131733,-39.131733,-39.131733
69.30557,-39.36847,69.30557,-39.36847,69.30557,-39.36847,-39.36847,-39.36847,-39.36847
73.61589,-41.118176,73.61589,-41.118176,73.61589,-41.118176,-41.118176,-41.118176,-41.118176
79.92614,-40.924423,79.92614,-40.924423,79.92614,-40.924423,-40.924423,-40.924423,-40.924423
46.03828,-40.989437,46.03828,-40.989437,46.03828,-40.989437,-40.989437,-40.989437,-40.989437
91.54264,-39.304153,91.54264,-39.304153,91.54264,-39.304153,-39.304153,-39.304153,-39.304153
60.853012,-41.158016,60.853012,-41.158016,60.853012,-41.158016,-41.158016,-41.158016,-41.158016
51.153164,-40.43331,51.153164,-40.43331,51.153164,-40.43331,-40.43331,-40.43331,-40.43331
90.37413,-39.658703,90.37413,-39.658703,90.37413,-39.658703,-39.658703,-39.658703,-39.658703
102.889595,-38.80229,102.889595,-38.80229,102.889595,-38.80229,-38.80229,-38.80229,-38.80229
52.88524,-41.030632,52.88524,-41.030632,52.88524,-41.030632,-41.030632,-41.030632,-41.030632
68.6941,-40.348877,68.6941,-40.348877,68.6941,-40.348877,-40.348877,-40.348877,-40.348877
84.816795,-39.503696,84.816795,-39.503696,84.816795,-39.503696,-39.503696,-39.503696,-39.503696
59.604786,-39.596817,59.604786,-39.596817,59.604786,-39.596817,-39.596817,-39.596817,-39.596817
91.01716,-39.29376,91.01716,-39.29376,91.01716,-39.29376,-39.29376,-39.29376,-39.29376
89.25321,-39.35985,89.25321,-39.35985,89.25321,-39.35985,-39.35985,-39.35985,-39.35985
50.063297,-38.731125,50.063297,-38.731125,50.063297,-38.731125,-38.731125,-38.731125,-38.731125
64.70963,-40.37508,64.70963,-40.37508,64.70963,-40.37508,-40.37508,-40.37508,-40.37508
84.46961,-40.68447,84.46961,-40.68447,84.46961,-40.68447,-40.68447,-40.68447,-40.68447
66.77729,-39.730362,66.77729,-39.730362,66.77729,-39.730362,-39.730362,-39.730362,-39.730362
80.13563,-40.128967,80.13563,-40.128967,80.13563,-40.128967,-40.128967,-40.128967,-40.128967
62.813736,-39.938774,62.813736,-39.938774,62.813736,-39.938774,-39.938774,-39.938774,-39.938774
68.87041,-40.318485,68.87041,-40.318485,68.87041,-40.318485,-40.318485,-40.318485,-40.318485
51.83999,-40.606613,51.83999,-40.606613,51.83999,-40.606613,-40.606613,-40.606613,-40.606613
74.94502,-40.600628,74.94502,-40.600628,74.94502,-40.600628,-40.600628,-40.600628,-40.600628
65.88681,-39.78434,65.88681,-39.78434,65.88681,-39.78434,-39.78434,-39.78434,-39.78434
58.16753,-40.13756,58.16753,-40.13756,58.16753,-40.13756,-40.13756,-40.13756,-40.13756
73.37847,-40.15884,73.37847,-40.15884,73.37847,-40.15884,-40.15884,-40.15884,-40.15884
69.94334,-40.030434,69.94334,-40.030434,69.94334,-40.030434,-40.030434,-40.030434,-40.030434
108.61418,-40.539345,108.61418,-40.539345,108.61418,-40.539345,-40.539345,-40.539345,-40.539345
71.07177,-39.409782,71.07177,-39.409782,71.07177,-39.409782,-39.409782,-39.409782,-39.409782
73.41967,-39.329685,73.41967,-39.329685,73.41967,-39.329685,-39.329685,-39.329685,-39.329685
73.05185,-39.26378,73.05185,-39.26378,73.05185,-39.26378,-39.26378,-39.26378,-39.26378
69.94845,-41.09146,69.94845,-41.09146,69.94845,-41.09146,-41.09146,-41.09146,-41.09146
63.91212,-40.395584,63.91212,-40.395584,63.91212,-40.395584,-40.395584,-40.395584,-40.395584
69.473015,-40.68229,69.473015,-40.68229,69.473015,-40.68229,-40.68229,-40.68229,-40.68229
87.01646,-41.13652,87.01646,-41.13652,87.01646,-41.13652,-41.13652,-41.13652,-41.13652
79.56451,-39.298557,79.56451,-39.298557,79.56451,-39.298557,-39.298557,-39.298557,-39.298557
90.452354,-38.325577,90.452354,-38.325577,90.452354,-38.325577,-38.325577,-38.325577,-38.325577
94.73432,-39.25996,94.73432,-39.25996,94.73432,-39.25996,-39.25996,-39.25996,-39.25996
59.117985,-39.489594,59.117985,-39.489594,59.117985,-39.489594,-39.489594,-39.489594,-39.489594
62.90721,-40.487125,62.90721,-40.487125,62.90721,-40.487125,-40.487125,-40.487125,-40.487125
90.35974,-41.06688,90.35974,-41.06688,90.35974,-41.06688,-41.06688,-41.06688,-41.06688
64.97587,-39.540833,64.97587,-39.540833,64.97587,-39.540833,-39.540833,-39.540833,-39.540833
78.30247,-39.417187,78.30247,-39.417187,78.30247,-39.417187,-39.417187,-39.417187,-39.417187
80.06847,-39.586086,80.06847,-39.586086,80.06847,-39.586086,-39.586086,-39.586086,-39.586086
98.66213,-40.132698,98.66213,-40.132698,98.66213,-40.132698,-40.132698,-40.132698,-40.132698
93.18679,-39.083595,93.18679,-39.083595,93.18679,-39.083595,-39.083595,-39.083595,-39.083595
64.549706,-40.11494,64.549706,-40.11494,64.549706,-40.11494,-40.11494,-40.11494,-40.11494
81.47757,-38.126324,81.47757,-38.126324,81.47757,-38.126324,-38.126324,-38.126324,-38.126324
65.35491,-38.980736,65.35491,-38.980736,65.35491,-38.980736,-38.980736,-38.980736,-38.980736
85.84332,-39.493137,85.84332,-39.493137,85.84332,-39.493137,-39.493137,-39.493137,-39.493137
78.857864,-38.389812,78.857864,-38.389812,78.857864,-38.389812,-38.389812,-38.389812,-38.389812
68.27903,-40.838737,68.27903,-40.838737,68.27903,-40.838737,-40.838737,-40.838737,-40.838737
88.04568,-40.48778,88.04568,-40.48778,88.04568,-40.48778,-40.48778,-40.48778,-40.48778
69.169685,-40.324436,69.169685,-40.324436,69.169685,-40.324436,-40.324436,-40.324436,-40.324436
58.34539,-39.129143,58.34539,-39.129143,58.34539,-39.129143,-39.129143,-39.129143,-39.129143
59.198612,-39.588837,59.198612,-39.588837,59.198612,-39.588837,-39.588837,-39.588837,-39.588837
94.3482,-40.08134,94.3482,-40.08134,94.3482,-40.08134,-40.08134,-40.08134,-40.08134
65.23595,-39.918736,65.23595,-39.918736,65.23595,-39.918736,-39.918736,-39.918736,-39.918736
86.880226,-39.707466,86.880226,-39.707466,86.880226,-39.707466,-39.707466,-39.707466,-39.707466
96.20636,-40.397068,96.20636,-40.397068,96.20636,-40.397068,-40.397068,-40.397068,-40.397068
65.535706,-39.707848,65.535706,-39.707848,65.535706,-39.707848,-39.707848,-39.707848,-39.707848
98.54669,-40.48561,98.54669,-40.48561,98.54669,-40.48561,-40.48561,-40.48561,-40.48561
72.19721,-41.558308,72.19721,-41.558308,72.19721,-41.558308,-41.558308,-41.558308,-41.558308
60.437954,-40.200264,60.437954,-40.200264,60.437954,-40.200264,-40.200264,-40.200264,-40.200264
62.80797,-39.20067,62.80797,-39.20067,62.80797,-39.20067,-39.20067,-39.20067,-39.20067
52.185635,-41.501762,52.185635,-41.501762,52.185635,-41.501762,-41.501762,-41.501762,-41.501762
80.55995,-41.392895,80.55995,-41.392895,80.55995,-41.392895,-41.392895,-41.392895,-41.392895
66.989235,-40.907967,66.989235,-40.907967,66.989235,-40.907967,-40.907967,-40.907967,-40.907967
71.41506,-39.580822,71.41506,-39.580822,71.41506,-39.580822,-39.580822,-39.580822,-39.580822
85.84971,-41.313053,85.84971,-41.313053,85.84971,-41.313053,-41.313053,-41.313053,-41.313053
84.418236,-39.665524,84.418236,-39.665524,84.418236,-39.665524,-39.665524,-39.665524,-39.665524
83.68684,-39.810684,83.68684,-39.810684,83.68684,-39.810684,-39.810684,-39.810684,-39.810684
72.93393,-38.841953,72.93393,-38.841953,72.93393,-38.841953,-38.841953,-38.841953,-38.841953
68.54011,-38.76723,68.54011,-38.76723,68.54011,-38.76723,-38.76723,-38.76723,-38.76723
70.989716,-40.699543,70.989716,-40.699543,70.989716,-40.699543,-40.699543,-40.699543,-40.699543
58.440178,-40.677242,58.440178,-40.677242,58.440178,-40.677242,-40.677242,-40.677242,-40.677242
67.528305,-39.407,67.528305,-39.407,67.528305,-39.407,-39.407,-39.407,-39.407
73.46883,-40.012295,73.46883,-40.012295,73.46883,-40.012295,-40.012295,-40.012295,-40.012295
86.72507,-40.770443,86.72507,-40.770443,86.72507,-40.770443,-40.770443,-40.770443,-40.770443
95.43791,-39.25712,95.43791,-39.25712,95.43791,-39.25712,-39.25712,-39.25712,-39.25712
87.28689,-38.471043,87.28689,-38.471043,87.28689,-38.471043,-38.471043,-38.471043,-38.471043
101.085365,-38.971817,101.085365,-38.971817,101.085365,-38.971817,-38.971817,-38.971817,-38.971817
80.75891,-39.669987,80.75891,-39.669987,80.75891,-39.669987,-39.669987,-39.669987,-39.669987
95.42984,-39.952847,95.42984,-39.952847,95.42984,-39.952847,-39.952847,-39.952847,-39.952847
79.771614,-38.92948,79.771614,-38.92948,79.771614,-38.92948,-38.92948,-38.92948,-38.92948
62.720192,-38.086414,62.720192,-38.086414,62.720192,-38.086414,-38.086414,-38.086414,-38.086414
85.33751,-38.988914,85.33751,-38.988914,85.33751,-38.988914,-38.988914,-38.988914,-38.988914
90.44916,-40.077114,90.44916,-40.077114,90.44916,-40.077114,-40.077114,-40.077114,-40.077114
74.4805,-38.552734,74.4805,-38.552734,74.4805,-38.552734,-38.552734,-38.552734,-38.552734
62.044544,-40.478035,62.044544,-40.478035,62.044544,-40.478035,-40.478035,-40.478035,-40.478035
74.875114,-37.845768,74.875114,-37.845768,74.875114,-37.845768,-37.845768,-37.845768,-37.845768
80.51218,-37.670708,80.51218,-37.670708,80.51218,-37.670708,-37.670708,-37.670708,-37.670708
75.5886,-41.406445,75.5886,-41.406445,75.5886,-41.406445,-41.406445,-41.406445,-41.406445
52.239044,-40.021385,52.239044,-40.021385,52.239044,-40.021385,-40.021385,-40.021385,-40.021385
91.30794,-38.300564,91.30794,-38.300564,91.30794,-38.300564,-38.300564,-38.300564,-38.300564
82.34132,-38.75804,82.34132,-38.75804,82.34132,-38.75804,-38.75804,-38.75804,-38.75804
62.746323,-39.84864,62.746323,-39.84864,62.746323,-39.84864,-39.84864,-39.84864,-39.84864
78.73743,-40.85305,78.73743,-40.85305,78.73743,-40.85305,-40.85305,-40.85305,-40.85305
40.49583,-41.564724,40.49583,-41.564724,40.49583,-41.564724,-41.564724,-41.564724,-41.564724
80.964035,-40.411404,80.964035,-40.411404,80.964035,-40.411404,-40.411404,-40.411404,-40.411404
72.56799,-39.020622,72.56799,-39.020622,72.56799,-39.020622,-39.020622,-39.020622,-39.020622
74.66065,-40.020733,74.66065,-40.020733,74.66065,-40.020733,-40.020733,-40.020733,-40.020733
61.737778,-41.015903,61.737778,-41.015903,61.737778,-41.015903,-41.015903,-41.015903,-41.015903
46.658474,-41.915833,46.658474,-41.915833,46.658474,-41.915833,-41.915833,-41.915833,-41.915833
70.27201,-41.179363,70.27201,-41.179363,70.27201,-41.179363,-41.179363,-41.179363,-41.179363
79.46762,-40.464413,79.46762,-40.464413,79.46762,-40.464413,-40.464413,-40.464413,-40.464413
54.751793,-41.403053,54.751793,-41.403053,54.751793,-41.403053,-41.403053,-41.403053,-41.403053
87.10024,-39.42904,87.10024,-39.42904,87.10024,-39.42904,-39.42904,-39.42904,-39.42904
59.270992,-41.173054,59.270992,-41.173054,59.270992,-41.173054,-41.173054,-41.173054,-41.173054
64.09352,-40.231346,64.09352,-40.231346,64.09352,-40.231346,-40.231346,-40.231346,-40.231346
68.59696,-38.6403,68.59696,-38.6403,68.59696,-38.6403,-38.6403,-38.6403,-38.6403
43.967247,-40.494503,43.967247,-40.494503,43.967247,-40.494503,-40.494503,-40.494503,-40.494503
60.53273,-39.464256,60.53273,-39.464256,60.53273,-39.464256,-39.464256,-39.464256,-39.464256
72.07162,-39.550087,72.07162,-39.550087,72.07162,-39.550087,-39.550087,-39.550087,-39.550087
62.693394,-39.721947,62.693394,-39.721947,62.693394,-39.721947,-39.721947,-39.721947,-39.721947
48.923153,-41.14267,48.923153,-41.14267,48.923153,-41.14267,-41.14267,-41.14267,-41.14267
67.52011,-40.32284,67.52011,-40.32284,67.52011,-40.32284,-40.32284,-40.32284,-40.32284
62.263367,-40.715675,62.263367,-40.715675,62.263367,-40.715675,-40.715675,-40.715675,-40.715675
79.135,-40.838654,79.135,-40.838654,79.135,-40.838654,-40.838654,-40.838654,-40.838654
66.26327,-40.13304,66.26327,-40.13304,66.26327,-40.13304,-40.13304,-40.13304,-40.13304
71.156624,-40.50548,71.156624,-40.50548,71.156624,-40.50548,-40.50548,-40.50548,-40.50548
79.1899,-42.206154,79.1899,-42.206154,79.1899,-42.206154,-42.206154,-42.206154,-42.206154
81.6959,-41.82021,81.6959,-41.82021,81.6959,-41.82021,-41.82021,-41.82021,-41.82021
57.886703,-40.969723,57.886703,-40.969723,57.886703,-40.969723,-40.969723,-40.969723,-40.969723
80.590034,-39.23527,80.590034,-39.23527,80.590034,-39.23527,-39.23527,-39.23527,-39.23527
102.36532,-38.740856,102.36532,-38.740856,102.36532,-38.740856,-38.740856,-38.740856,-38.740856
46.750645,-41.769455,46.750645,-41.769455,46.750645,-41.769455,-41.769455,-41.769455,-41.769455
93.89235,-40.254772,93.89235,-40.254772,93.89235,-40.254772,-40.254772,-40.254772,-40.254772
61.468132,-38.86826,61.468132,-38.86826,61.468132,-38.86826,-38.86826,-38.86826,-38.86826
58.923313,-42.20499,58.923313,-42.20499,58.923313,-42.20499,-42.20499,-42.20499,-42.20499
87.88874,-38.729954,87.88874,-38.729954,87.88874,-38.729954,-38.729954,-38.729954,-38.729954
86.841354,-38.260113,86.841354,-38.260113,86.841354,-38.260113,-38.260113,-38.260113,-38.260113
84.96828,-38.662235,84.96828,-38.662235,84.96828,-38.662235,-38.662235,-38.662235,-38.662235
76.83806,-39.49891,76.83806,-39.49891,76.83806,-39.49891,-39.49891,-39.49891,-39.49891
111.041245,-40.79657,111.041245,-40.79657,111.041245,-40.79657,-40.79657,-40.79657,-40.79657
65.36612,-40.06921,65.36612,-40.06921,65.36612,-40.06921,-40.06921,-40.06921,-40.06921
96.76652,-40.023094,96.76652,-40.023094,96.76652,-40.023094,-40.023094,-40.023094,-40.023094
84.93311,-40.65436,84.93311,-40.65436,84.93311,-40.65436,-40.65436,-40.65436,-40.65436
90.65538,-40.498882,90.65538,-40.498882,90.65538,-40.498882,-40.498882,-40.498882,-40.498882
77.96674,-41.05124,77.96674,-41.05124,77.96674,-41.05124,-41.05124,-41.05124,-41.05124
58.159958,-39.515068,58.159958,-39.515068,58.159958,-39.515068,-39.515068,-39.515068,-39.515068
65.00718,-38.293873,65.00718,-38.293873,65.00718,-38.293873,-38.293873,-38.293873,-38.293873
73.5713,-39.47507,73.5713,-39.47507,73.5713,-39.47507,-39.47507,-39.47507,-39.47507
78.12272,-38.95657,78.12272,-38.95657,78.12272,-38.95657,-38.95657,-38.95657,-38.95657
81.82368,-39.80009,81.82368,-39.80009,81.82368,-39.80009,-39.80009,-39.80009,-39.80009
89.91339,-40.02437,89.91339,-40.02437,89.91339,-40.02437,-40.02437,-40.02437,-40.02437
70.83441,-38.261772,70.83441,-38.261772,70.83441,-38.261772,-38.261772,-38.261772,-38.261772
75.769714,-40.85392,75.769714,-40.85392,75.769714,-40.85392,-40.85392,-40.85392,-40.85392
64.48781,-40.255077,64.48781,-40.255077,64.48781,-40.255077,-40.255077,-40.255077,-40.255077
88.96273,-41.734367,88.96273,-41.734367,88.96273,-41.734367,-41.734367,-41.734367,-41.734367
102.60863,-40.007027,102.60863,-40.007027,102.60863,-40.007027,-40.007027,-40.007027,-40.007027
69.802574,-42.279144,69.802574,-42.279144,69.802574,-42.279144,-42.279144,-42.279144,-42.279144
49.572872,-42.069565,49.572872,-42.069565,49.572872,-42.069565,-42.069565,-42.069565,-42.069565
62.569748,-40.108234,62.569748,-40.108234,62.569748,-40.108234,-40.108234,-40.108234,-40.108234
60.61215,-38.37138,60.61215,-38.37138,60.61215,-38.37138,-38.37138,-38.37138,-38.37138
63.487183,-40.690453,63.487183,-40.690453,63.487183,-40.690453,-40.690453,-40.690453,-40.690453
83.33782,-38.631863,83.33782,-38.631863,83.33782,-38.631863,-38.631863,-38.631863,-38.631863
60.893272,-41.298565,60.893272,-41.298565,60.893272,-41.298565,-41.298565,-41.298565,-41.298565
66.06974,-39.85556,66.06974,-39.85556,66.06974,-39.85556,-39.85556,-39.85556,-39.85556
96.886856,-40.093502,96.886856,-40.093502,96.886856,-40.093502,-40.093502,-40.093502,-40.093502
76.44891,-39.654053,76.44891,-39.654053,76.44891,-39.654053,-39.654053,-39.654053,-39.654053
97.174,-39.53198,97.174,-39.53198,97.174,-39.53198,-39.53198,-39.53198,-39.53198
56.494118,-40.778008,56.494118,-40.778008,56.494118,-40.778008,-40.778008,-40.778008,-40.778008
105.92093,-39.2878,105.92093,-39.2878,105.92093,-39.2878,-39.2878,-39.2878,-39.2878
47.47414,-40.515972,47.47414,-40.515972,47.47414,-40.515972,-40.515972,-40.515972,-40.515972
82.74373,-39.797497,82.74373,-39.797497,82.74373,-39.797497,-39.797497,-39.797497,-39.797497
78.93771,-40.15484,78.93771,-40.15484,78.93771,-40.15484,-40.15484,-40.15484,-40.15484
60.91866,-39.957108,60.91866,-39.957108,60.91866,-39.957108,-39.957108,-39.957108,-39.957108
69.87261,-41.654022,69.87261,-41.654022,69.87261,-41.654022,-41.654022,-41.654022,-41.654022
68.23185,-40.460842,68.23185,-40.460842,68.23185,-40.460842,-40.460842,-40.460842,-40.460842
74.86215,-39.400753,74.86215,-39.400753,74.86215,-39.400753,-39.400753,-39.400753,-39.400753
38.786846,-40.61408,38.786846,-40.61408,38.786846,-40.61408,-40.61408,-40.61408,-40.61408
67.143974,-40.637478,67.143974,-40.637478,67.143974,-40.637478,-40.637478,-40.637478,-40.637478
89.643616,-40.641968,89.643616,-40.641968,89.643616,-40.641968,-40.641968,-40.641968,-40.641968
65.89583,-40.043434,65.89583,-40.043434,65.89583,-40.043434,-40.043434,-40.043434,-40.043434
65.18867,-39.73539,65.18867,-39.73539,65.18867,-39.73539,-39.73539,-39.73539,-39.73539
60.49288,-40.513737,60.49288,-40.513737,60.49288,-40.513737,-40.513737,-40.513737,-40.513737
77.50308,-40.894127,77.50308,-40.894127,77.50308,-40.894127,-40.894127,-40.894127,-40.894127
89.154434,-40.704823,89.154434,-40.704823,89.154434,-40.704823,-40.704823,-40.704823,-40.704823
67.41219,-39.695618,67.41219,-39.695618,67.41219,-39.695618,-39.695618,-39.695618,-39.695618
74.66614,-41.79613,74.66614,-41.79613,74.66614,-41.79613,-41.79613,-41.79613,-41.79613
64.55779,-39.56109,64.55779,-39.56109,64.55779,-39.56109,-39.56109,-39.56109,-39.56109
52.321144,-40.757317,52.321144,-40.757317,52.321144,-40.757317,-40.757317,-40.757317,-40.757317
70.8792,-40.759193,70.8792,-40.759193,70.8792,-40.759193,-40.759193,-40.759193,-40.759193
78.931984,-39.774414,78.931984,-39.774414,78.931984,-39.774414,-39.774414,-39.774414,-39.774414
51.64082,-41.011375,51.64082,-41.011375,51.64082,-41.011375,-41.011375,-41.011375,-41.011375
65.38458,-38.596146,65.38458,-38.596146,65.38458,-38.596146,-38.596146,-38.596146,-38.596146
